2.36566e-08	0.00010108008661133245	1.08608e-07
2.42976e-08	0.00010310233905447006	1.1078e-07
2.49559e-08	0.00010516498045070225	1.12995e-07
2.56317e-08	0.00010726857175771087	1.15255e-07
2.63256e-08	0.00010941423489085964	1.1756e-07
2.70381e-08	0.00011160309176551235	1.19912e-07
2.77696e-08	0.00011383570333935083	1.2231e-07
2.85207e-08	0.00011611319152773882	1.24756e-07
2.92918e-08	0.00011843611728835821	1.27251e-07
3.00836e-08	0.00012080560253657271	1.29796e-07
3.08965e-08	0.00012322220823006422	1.32392e-07
3.17311e-08	0.00012568705628419644	1.3504e-07
3.2588e-08	0.00012820126861433313	1.37741e-07
3.34678e-08	0.00013076596713583805	1.40496e-07
3.43711e-08	0.0001333822737640749	1.43306e-07
3.52984e-08	0.00013605074945672558	1.46172e-07
3.62506e-08	0.00013877251612915374	1.49095e-07
3.72281e-08	0.0001415486956967233	1.52077e-07
3.82316e-08	0.00014438041007479782	1.55119e-07
3.92619e-08	0.0001472687811787411	1.58221e-07
4.03197e-08	0.0001502149309239169	1.61385e-07
4.14057e-08	0.00015321998122568896	1.64613e-07
4.25206e-08	0.00015628505399942097	1.67905e-07
4.36652e-08	0.0001594118321181586	1.71263e-07
4.48402e-08	0.00016260087653958364	1.74689e-07
4.60466e-08	0.00016585387013674175	1.78182e-07
4.7285e-08	0.00016917193482499668	1.81746e-07
4.85565e-08	0.00017255619251971217	1.85381e-07
4.98617e-08	0.00017600832609393377	1.89089e-07
5.12017e-08	0.00017952945746302525	1.9287e-07
5.25773e-08	0.00018312070854235038	1.96728e-07
5.39894e-08	0.00018678432316263658	2.00662e-07
5.54391e-08	0.0001905214232392476	2.04676e-07
5.69274e-08	0.00019433256972986536	2.08769e-07
5.84551e-08	0.00019822056742289915	2.12945e-07
6.00235e-08	0.00020218597727603087	2.17203e-07
6.16335e-08	0.00020623104311998797	2.21547e-07
6.32863e-08	0.0002103568868701342	2.25978e-07
6.49829e-08	0.00021456519139951516	2.30498e-07
6.67246e-08	0.00021885820053885836	2.35108e-07
6.85124e-08	0.0002232364752458456	2.3981e-07
7.03478e-08	0.0002277028203088863	2.44606e-07
7.22318e-08	0.00023225835764334416	2.49498e-07
7.41657e-08	0.0002369047701222648	2.54488e-07
7.6151e-08	0.00024164430157637567	2.59578e-07
7.81888e-08	0.0002464786348787224	2.6477e-07
8.02807e-08	0.0002514100138600325	2.70065e-07
8.2428e-08	0.0002564401213933515	2.75466e-07
8.46322e-08	0.0002615700793940432	2.80976e-07
8.68948e-08	0.00026680325360819876	2.86595e-07
8.92173e-08	0.0002721413269088638	2.92327e-07
9.16012e-08	0.00027758598216908397	2.98174e-07
9.40483e-08	0.00028313946321958667	3.04137e-07
9.65601e-08	0.0002888040138910995	3.1022e-07
9.91384e-08	0.00029458243897203173	3.16424e-07
1.01785e-07	0.0003004758603777471	3.22753e-07
1.04501e-07	0.0003064876438543368	3.29208e-07
1.0729e-07	0.00031261947227484644	3.35792e-07
1.10152e-07	0.00031887415042768536	3.42508e-07
1.13089e-07	0.00032525336118589923	3.49358e-07
1.16105e-07	0.00033176103125326107	3.56345e-07
1.192e-07	0.00033839884350281654	3.63472e-07
1.22377e-07	0.0003451690417652931	3.70742e-07
1.25637e-07	0.0003520749917867819	3.78156e-07
1.28984e-07	0.00035911893739801046	3.8572e-07
1.32419e-07	0.0003663036833873882	3.93434e-07
1.35945e-07	0.0003736325955010062	4.01303e-07
1.39564e-07	0.000381107917569592	4.09329e-07
1.43278e-07	0.00038873301533923687	4.17515e-07
1.4709e-07	0.00039651069359835	4.25866e-07
1.51003e-07	0.0004044437571353409	4.34383e-07
1.55019e-07	0.00041253557169630077	4.4307e-07
1.59141e-07	0.00042078950302732067	4.51932e-07
1.63371e-07	0.0004292083559168101	4.60971e-07
1.67713e-07	0.00043779605706854207	4.7019e-07
1.7217e-07	0.00044655541127092596	4.79594e-07
1.76743e-07	0.000455489784270053	4.89186e-07
1.81438e-07	0.00046460366372737803	4.98969e-07
1.86256e-07	0.0004738992934736286	5.08949e-07
1.912e-07	0.00048338116117025977	5.19128e-07
1.96275e-07	0.0004930526325633626	5.2951e-07
2.01483e-07	0.0005029176343567103	5.401e-07
2.06829e-07	0.0005129800932540757	5.50902e-07
2.12315e-07	0.000523243935959232	5.61921e-07
2.17945e-07	0.0005337130891759527	5.73159e-07
2.23723e-07	0.0005443914796080102	5.84622e-07
2.29653e-07	0.0005552841558745418	5.96315e-07
2.3574e-07	0.0005663933618062747	6.08241e-07
2.41986e-07	0.0005777247069800279	6.20406e-07
2.48396e-07	0.0005892860448033472	6.32814e-07
2.54974e-07	0.0006010773752762328	6.4547e-07
2.61725e-07	0.0006131043079755033	6.58379e-07
2.68654e-07	0.0006253724524779776	6.71547e-07
2.75764e-07	0.0006378818087836556	6.84978e-07
2.83061e-07	0.0006506492056229932	6.98678e-07
2.9055e-07	0.0006636634238423531	7.12651e-07
2.98235e-07	0.0006769469017490103	7.26904e-07
3.06121e-07	0.0006904884201893271	7.41442e-07
3.14215e-07	0.0007043048078937597	7.56271e-07
3.2252e-07	0.0007183960648623081	7.71396e-07
3.31043e-07	0.0007327734102486095	7.86824e-07
3.3979e-07	0.0007474368440526643	8.02561e-07
3.48766e-07	0.0007623919758512909	8.18612e-07
3.57977e-07	0.0007776444152213079	8.34984e-07
3.67429e-07	0.0007932053813163531	8.51684e-07
3.77129e-07	0.0008090804837132448	8.68718e-07
3.87083e-07	0.0008252697224119831	8.86092e-07
3.97297e-07	0.0008417787069893867	9.03814e-07
4.07778e-07	0.0008586242661759118	9.2189e-07
4.18534e-07	0.0008758063999715582	9.40328e-07
4.29572e-07	0.0008933307179531446	9.59135e-07
4.40897e-07	0.0009112028296974897	9.78317e-07
4.5252e-07	0.0009294395639350498	9.97884e-07
4.64445e-07	0.000948035311089006	1.01784e-06
4.76683e-07	0.0009670068998898143	1.0382e-06
4.8924e-07	0.0009863543303374749	1.05896e-06
5.02126e-07	0.0010060944311624438	1.08014e-06
5.15348e-07	0.001026227202364721	1.10174e-06
5.28915e-07	0.001046758253521125	1.12378e-06
5.42837e-07	0.0010677044133621122	1.14625e-06
5.57122e-07	0.001089071291464501	1.16918e-06
5.7178e-07	0.0011108644974051102	1.19256e-06
5.8682e-07	0.0011330896407607588	1.21641e-06
6.02253e-07	0.0011557635502619022	1.24074e-06
6.18088e-07	0.0011788918354853596	1.26556e-06
6.34337e-07	0.0012024857155847682	1.29087e-06
6.51008e-07	0.0012265451905601281	1.31669e-06
6.68115e-07	0.001251092698718714	1.34302e-06
6.85667e-07	0.0012761282400605258	1.36988e-06
7.03676e-07	0.001301663033739201	1.39728e-06
7.22155e-07	0.0013277082989083771	1.42522e-06
7.41114e-07	0.0013542808642985102	1.45373e-06
7.60568e-07	0.0013813807299095998	1.4828e-06
7.80528e-07	0.0014090247244721024	1.51246e-06
8.01007e-07	0.0014372184575628365	1.54271e-06
8.22019e-07	0.0014659787579122583	1.57356e-06
8.43578e-07	0.001495316844674005	1.60503e-06
8.65697e-07	0.0015252383274248955	1.63713e-06
8.88391e-07	0.001555760034895386	1.66988e-06
9.11676e-07	0.0015868931862391136	1.70327e-06
9.35566e-07	0.0016186490006097156	1.73734e-06
9.60076e-07	0.0016510443067376483	1.77209e-06
9.85223e-07	0.0016840847141997304	1.80753e-06
1.01102e-06	0.0017177870517264178	1.84368e-06
1.03749e-06	0.0017521625384713478	1.88055e-06
1.06465e-06	0.0017872280031649768	1.91816e-06
1.09251e-06	0.0018229890553841234	1.95653e-06
1.1211e-06	0.0018594737430128808	1.99566e-06
1.15042e-06	0.0018966876756280678	2.03557e-06
1.18051e-06	0.0019346420723833219	2.07628e-06
1.21138e-06	0.001973359371585918	2.11781e-06
1.24305e-06	0.002012850792389493	2.16016e-06
1.27553e-06	0.0020531331635245034	2.20337e-06
1.30886e-06	0.002094223313721405	2.24743e-06
1.34306e-06	0.0021361324621338353	2.29238e-06
1.37814e-06	0.002178883047069069	2.33823e-06
1.41412e-06	0.0022224862876807435	2.38499e-06
1.45104e-06	0.002266964622276134	2.43269e-06
1.48892e-06	0.0023123348795856956	2.48135e-06
1.52777e-06	0.0023586138883398854	2.53098e-06
1.56763e-06	0.0024058184772691588	2.5816e-06
1.60852e-06	0.002453965475103972	2.63323e-06
1.65047e-06	0.0025030773201516	2.68589e-06
1.6935e-06	0.002553170841142498	2.73961e-06
1.73764e-06	0.0026042684763839426	2.7944e-06
1.78293e-06	0.0026563926641832063	2.85029e-06
1.82938e-06	0.002709554623693928	2.9073e-06
